fixture,seed,policy,tol,step,input_index,value,is_reference,belief_before,accepted,agreement_before_update,belief_after
drift_away,-1,reference_only,0.05,22,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,23,0,0.0401035374891215,False,1.0,False,0.040103537489121543,1.0
drift_away,-1,reference_only,0.05,23,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,24,0,0.036287181315765006,False,1.0,False,0.03628718131576503,1.0
drift_away,-1,reference_only,0.05,24,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,25,0,0.032833999449559524,False,1.0,False,0.03283399944955956,1.0
drift_away,-1,reference_only,0.05,25,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,26,0,0.029709431285733553,False,1.0,False,0.029709431285733556,1.0
drift_away,-1,reference_only,0.05,26,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,27,0,0.026882205095899905,False,1.0,False,0.02688220509589989,1.0
drift_away,-1,reference_only,0.05,27,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,28,0,0.02432402505008719,False,1.0,False,0.02432402505008724,1.0
drift_away,-1,reference_only,0.05,28,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,29,0,0.022009288022562894,False,1.0,False,0.022009288022562856,1.0
drift_away,-1,reference_only,0.05,29,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,30,0,0.01991482734714558,False,1.0,False,0.01991482734714556,1.0
drift_away,-1,reference_only,0.05,30,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,31,0,0.01801968095742312,False,1.0,False,0.018019680957423123,1.0
drift_away,-1,reference_only,0.05,31,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,32,0,0.016304881591346486,False,1.0,False,0.016304881591346465,1.0
drift_away,-1,reference_only,0.05,32,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,33,0,0.014753266960496007,False,1.0,False,0.014753266960496059,1.0
drift_away,-1,reference_only,0.05,33,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,34,0,0.013349307984130433,False,1.0,False,0.013349307984130476,1.0
drift_away,-1,reference_only,0.05,34,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,35,0,0.0120789533689274,False,1.0,False,0.012078953368927392,1.0
drift_away,-1,reference_only,0.05,35,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,36,0,0.010929488978917025,False,1.0,False,0.01092948897891699,1.0
drift_away,-1,reference_only,0.05,36,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,37,0,0.009889410588135757,False,1.0,False,0.00988941058813575,1.0
drift_away,-1,reference_only,0.05,37,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,38,0,0.008948308742466242,False,1.0,False,0.008948308742466216,1.0
drift_away,-1,reference_only,0.05,38,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,39,0,0.008096764578321756,False,1.0,False,0.008096764578321758,1.0
drift_away,-1,reference_only,0.05,39,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,40,0,0.007326255555493672,False,1.0,False,0.00732625555549371,1.0
drift_away,-1,reference_only,0.05,40,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,41,0,0.006629070160704503,False,1.0,False,0.006629070160704464,1.0
drift_away,-1,reference_only,0.05,41,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,42,0,0.0059982307281910814,False,1.0,False,0.005998230728191056,1.0
drift_away,-1,reference_only,0.05,42,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,43,0,0.005427423604880374,False,1.0,False,0.005427423604880355,1.0
drift_away,-1,reference_only,0.05,43,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,44,0,0.0049109359612273746,False,1.0,False,0.004910935961227381,1.0
drift_away,-1,reference_only,0.05,44,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,45,0,0.004443598615296923,False,1.0,False,0.004443598615296973,1.0
drift_away,-1,reference_only,0.05,45,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,46,0,0.004020734297853434,False,1.0,False,0.004020734297853434,1.0
drift_away,-1,reference_only,0.05,46,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,47,0,0.0036381108406783264,False,1.0,False,0.0036381108406783325,1.0
drift_away,-1,reference_only,0.05,47,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,48,0,0.0032918988196080122,False,1.0,False,0.003291898819608008,1.0
drift_away,-1,reference_only,0.05,48,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,49,0,0.0029786332283697355,False,1.0,False,0.002978633228369776,1.0
drift_away,-1,reference_only,0.05,49,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,50,0,0.002695178799634187,False,1.0,False,0.0026951787996342125,1.0
drift_away,-1,reference_only,0.05,50,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,51,0,0.0024386986262062552,False,1.0,False,0.0024386986262062704,1.0
drift_away,-1,reference_only,0.05,51,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,52,0,0.002206625768304309,False,1.0,False,0.0022066257683043267,1.0
drift_away,-1,reference_only,0.05,52,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,53,0,0.001996637562764087,False,1.0,False,0.0019966375627641364,1.0
drift_away,-1,reference_only,0.05,53,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,54,0,0.0018066323770450665,False,1.0,False,0.0018066323770450365,1.0
drift_away,-1,reference_only,0.05,54,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,55,0,0.0016347085753856266,False,1.0,False,0.0016347085753856128,1.0
drift_away,-1,reference_only,0.05,55,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,56,0,0.001479145486593173,False,1.0,False,0.0014791454865932252,1.0
drift_away,-1,reference_only,0.05,56,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,57,0,0.001338386182988509,False,1.0,False,0.001338386182988538,1.0
drift_away,-1,reference_only,0.05,57,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,58,0,0.0012110218981503263,False,1.0,False,0.0012110218981503662,1.0
drift_away,-1,reference_only,0.05,58,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,59,0,0.0010957779275073474,False,1.0,False,0.0010957779275073687,1.0
drift_away,-1,reference_only,0.05,59,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,60,0,0.0009915008706665434,False,1.0,False,0.0009915008706665729,1.0
drift_away,-1,reference_only,0.05,60,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,61,0,0.0008971470877943213,False,1.0,False,0.0008971470877943144,1.0
drift_away,-1,reference_only,0.05,61,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,62,0,0.0008117722545182937,False,1.0,False,0.0008117722545183392,1.0
drift_away,-1,reference_only,0.05,62,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,63,0,0.0007345219108115629,False,1.0,False,0.0007345219108115808,1.0
drift_away,-1,reference_only,0.05,63,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,64,0,0.0006646229092695736,False,1.0,False,0.0006646229092696077,1.0
drift_away,-1,reference_only,0.05,64,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,65,0,0.000601375677191029,False,1.0,False,0.0006013756771909851,1.0
drift_away,-1,reference_only,0.05,65,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,66,0,0.0005441472150191576,False,1.0,False,0.000544147215019164,1.0
drift_away,-1,reference_only,0.05,66,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,67,0,0.0004923647610693924,False,1.0,False,0.0004923647610693971,1.0
drift_away,-1,reference_only,0.05,67,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,68,0,0.0004455100591379213,False,1.0,False,0.0004455100591379546,1.0
drift_away,-1,reference_only,0.05,68,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,69,0,0.0004031141716194042,False,1.0,False,0.0004031141716194231,1.0
drift_away,-1,reference_only,0.05,69,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,70,0,0.0003647527862218065,False,1.0,False,0.0003647527862218336,1.0
drift_away,-1,reference_only,0.05,70,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,71,0,0.00033004196930636184,False,1.0,False,0.00033004196930641605,1.0
drift_away,-1,reference_only,0.05,71,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,72,0,0.0002986343233506717,False,1.0,False,0.0002986343233506439,1.0
drift_away,-1,reference_only,0.05,72,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,73,0,0.00027021551007753774,False,1.0,False,0.00027021551007755384,1.0
drift_away,-1,reference_only,0.05,73,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,74,0,0.0002445011044518289,False,1.0,False,0.00024450110445184414,1.0
drift_away,-1,reference_only,0.05,74,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,75,0,0.00022123374805913345,False,1.0,False,0.00022123374805915752,1.0
drift_away,-1,reference_only,0.05,75,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,76,0,0.00020018057337624435,False,1.0,False,0.00020018057337622963,1.0
drift_away,-1,reference_only,0.05,76,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,77,0,0.0001811308731547188,False,1.0,False,0.00018113087315474452,1.0
drift_away,-1,reference_only,0.05,77,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,78,0,0.00016389399159191472,False,1.0,False,0.00016389399159189022,1.0
drift_away,-1,reference_only,0.05,78,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,79,0,0.0001482974161836353,False,1.0,False,0.00014829741618360703,1.0
drift_away,-1,reference_only,0.05,79,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,reference_only,0.05,80,0,0.00013418505116100476,False,1.0,False,0.00013418505116102875,1.0
drift_away,-1,reference_only,0.05,80,1,1.0,True,1.0,True,1.0,1.0
drift_away,-1,gated,0.11,1,0,0.36193496721438384,False,0.4,True,0.9619349672143838,0.36193496721438384
drift_away,-1,gated,0.11,1,1,1.0,True,0.36193496721438384,False,0.3619349672143839,0.36193496721438384
drift_away,-1,gated,0.11,2,0,0.3274923012311928,False,0.36193496721438384,True,0.9655573340168089,0.3274923012311928
drift_away,-1,gated,0.11,2,1,1.0,True,0.3274923012311928,False,0.3274923012311928,0.3274923012311928
drift_away,-1,gated,0.11,3,0,0.2963272882726872,False,0.3274923012311928,True,0.9688349870414944,0.2963272882726872
drift_away,-1,gated,0.11,3,1,1.0,True,0.2963272882726872,False,0.2963272882726872,0.2963272882726872
drift_away,-1,gated,0.11,4,0,0.26812801841425576,False,0.2963272882726872,True,0.9718007301415685,0.26812801841425576
drift_away,-1,gated,0.11,4,1,1.0,True,0.26812801841425576,False,0.2681280184142558,0.26812801841425576
drift_away,-1,gated,0.11,5,0,0.2426122638850534,False,0.26812801841425576,True,0.9744842454707976,0.2426122638850534
drift_away,-1,gated,0.11,5,1,1.0,True,0.2426122638850534,False,0.24261226388505341,0.2426122638850534
drift_away,-1,gated,0.11,6,0,0.21952465443761057,False,0.2426122638850534,True,0.9769123905525572,0.21952465443761057
drift_away,-1,gated,0.11,6,1,1.0,True,0.21952465443761057,False,0.2195246544376106,0.21952465443761057
drift_away,-1,gated,0.11,7,0,0.19863412151656382,False,0.21952465443761057,True,0.9791094670789533,0.19863412151656382
drift_away,-1,gated,0.11,7,1,1.0,True,0.19863412151656382,False,0.1986341215165638,0.19863412151656382
drift_away,-1,gated,0.11,8,0,0.17973158564688863,False,0.19863412151656382,True,0.9810974641303248,0.17973158564688863
drift_away,-1,gated,0.11,8,1,1.0,True,0.17973158564688863,False,0.17973158564688863,0.17973158564688863
drift_away,-1,gated,0.11,9,0,0.16262786389623965,False,0.17973158564688863,True,0.982896278249351,0.16262786389623965
drift_away,-1,gated,0.11,9,1,1.0,True,0.16262786389623965,False,0.16262786389623962,0.16262786389623965
drift_away,-1,gated,0.11,10,0,0.14715177646857694,False,0.16262786389623965,True,0.9845239125723373,0.14715177646857694
drift_away,-1,gated,0.11,10,1,1.0,True,0.14715177646857694,False,0.1471517764685769,0.14715177646857694
drift_away,-1,gated,0.11,11,0,0.13314843347923183,False,0.14715177646857694,True,0.9859966570106549,0.13314843347923183
drift_away,-1,gated,0.11,11,1,1.0,True,0.13314843347923183,False,0.1331484334792319,0.13314843347923183
drift_away,-1,gated,0.11,12,0,0.12047768476488085,False,0.13314843347923183,True,0.9873292512856491,0.12047768476488085
drift_away,-1,gated,0.11,12,1,1.0,True,0.12047768476488085,False,0.12047768476488085,0.12047768476488085
drift_away,-1,gated,0.11,13,0,0.10901271721360505,False,0.12047768476488085,True,0.9885350324487242,0.10901271721360505
drift_away,-1,gated,0.11,13,1,1.0,True,0.10901271721360505,False,0.10901271721360506,0.10901271721360505
drift_away,-1,gated,0.11,14,0,0.0986387855766426,False,0.10901271721360505,True,0.9896260683630376,0.0986387855766426
drift_away,-1,gated,0.11,14,1,1.0,True,0.0986387855766426,False,0.09863878557664263,0.0986387855766426
drift_away,-1,gated,0.11,15,0,0.08925206405937193,False,0.0986387855766426,True,0.9906132784827293,0.08925206405937193
drift_away,-1,gated,0.11,15,1,1.0,True,0.08925206405937193,False,0.08925206405937192,0.08925206405937193
drift_away,-1,gated,0.11,16,0,0.08075860719786215,False,0.08925206405937193,True,0.9915065431384902,0.08075860719786215
drift_away,-1,gated,0.11,16,1,1.0,True,0.08075860719786215,False,0.0807586071978621,0.08075860719786215
drift_away,-1,gated,0.11,17,0,0.07307340962109386,False,0.08075860719786215,True,0.9923148024232317,0.07307340962109386
drift_away,-1,gated,0.11,17,1,1.0,True,0.07307340962109386,False,0.07307340962109388,0.07307340962109386
drift_away,-1,gated,0.11,18,0,0.06611955528863461,False,0.07307340962109386,True,0.9930461456675408,0.06611955528863461
drift_away,-1,gated,0.11,18,1,1.0,True,0.06611955528863461,False,0.06611955528863467,0.06611955528863461
drift_away,-1,gated,0.11,19,0,0.05982744768905403,False,0.06611955528863461,True,0.9937078924004195,0.05982744768905403
drift_away,-1,gated,0.11,19,1,1.0,True,0.05982744768905403,False,0.059827447689054014,0.05982744768905403
drift_away,-1,gated,0.11,20,0,0.054134113294645084,False,0.05982744768905403,True,0.994306665605591,0.054134113294645084
drift_away,-1,gated,0.11,20,1,1.0,True,0.054134113294645084,False,0.054134113294645125,0.054134113294645084
drift_away,-1,gated,0.11,21,0,0.04898257130119277,False,0.054134113294645084,True,0.9948484580065476,0.04898257130119277
drift_away,-1,gated,0.11,21,1,1.0,True,0.04898257130119277,False,0.04898257130119277,0.04898257130119277
drift_away,-1,gated,0.11,22,0,0.044321263344933554,False,0.04898257130119277,True,0.9953386920437408,0.044321263344933554
drift_away,-1,gated,0.11,22,1,1.0,True,0.044321263344933554,False,0.04432126334493358,0.044321263344933554
drift_away,-1,gated,0.11,23,0,0.0401035374891215,False,0.044321263344933554,True,0.995782274144188,0.0401035374891215
drift_away,-1,gated,0.11,23,1,1.0,True,0.0401035374891215,False,0.040103537489121543,0.0401035374891215
drift_away,-1,gated,0.11,24,0,0.036287181315765006,False,0.0401035374891215,True,0.9961836438266435,0.036287181315765006
drift_away,-1,gated,0.11,24,1,1.0,True,0.036287181315765006,False,0.03628718131576503,0.036287181315765006
drift_away,-1,gated,0.11,25,0,0.032833999449559524,False,0.036287181315765006,True,0.9965468181337945,0.032833999449559524
drift_away,-1,gated,0.11,25,1,1.0,True,0.032833999449559524,False,0.03283399944955956,0.032833999449559524
drift_away,-1,gated,0.11,26,0,0.029709431285733553,False,0.032833999449559524,True,0.996875431836174,0.029709431285733553
drift_away,-1,gated,0.11,26,1,1.0,True,0.029709431285733553,False,0.029709431285733556,0.029709431285733553
drift_away,-1,gated,0.11,27,0,0.026882205095899905,False,0.029709431285733553,True,0.9971727738101663,0.026882205095899905
drift_away,-1,gated,0.11,27,1,1.0,True,0.026882205095899905,False,0.02688220509589989,0.026882205095899905
drift_away,-1,gated,0.11,28,0,0.02432402505008719,False,0.026882205095899905,True,0.9974418199541872,0.02432402505008719
drift_away,-1,gated,0.11,28,1,1.0,True,0.02432402505008719,False,0.02432402505008724,0.02432402505008719
drift_away,-1,gated,0.11,29,0,0.022009288022562894,False,0.02432402505008719,True,0.9976852629724757,0.022009288022562894
drift_away,-1,gated,0.11,29,1,1.0,True,0.022009288022562894,False,0.022009288022562856,0.022009288022562894
drift_away,-1,gated,0.11,30,0,0.01991482734714558,False,0.022009288022562894,True,0.9979055393245827,0.01991482734714558
drift_away,-1,gated,0.11,30,1,1.0,True,0.01991482734714558,False,0.01991482734714556,0.01991482734714558
drift_away,-1,gated,0.11,31,0,0.01801968095742312,False,0.01991482734714558,True,0.9981048536102776,0.01801968095742312
drift_away,-1,gated,0.11,31,1,1.0,True,0.01801968095742312,False,0.018019680957423123,0.01801968095742312
drift_away,-1,gated,0.11,32,0,0.016304881591346486,False,0.01801968095742312,True,0.9982852006339233,0.016304881591346486
drift_away,-1,gated,0.11,32,1,1.0,True,0.016304881591346486,False,0.016304881591346465,0.016304881591346486
drift_away,-1,gated,0.11,33,0,0.014753266960496007,False,0.016304881591346486,True,0.9984483853691495,0.014753266960496007
drift_away,-1,gated,0.11,33,1,1.0,True,0.014753266960496007,False,0.014753266960496059,0.014753266960496007
drift_away,-1,gated,0.11,34,0,0.013349307984130433,False,0.014753266960496007,True,0.9985960410236344,0.013349307984130433
drift_away,-1,gated,0.11,34,1,1.0,True,0.013349307984130433,False,0.013349307984130476,0.013349307984130433
drift_away,-1,gated,0.11,35,0,0.0120789533689274,False,0.013349307984130433,True,0.9987296453847969,0.0120789533689274
drift_away,-1,gated,0.11,35,1,1.0,True,0.0120789533689274,False,0.012078953368927392,0.0120789533689274
drift_away,-1,gated,0.11,36,0,0.010929488978917025,False,0.0120789533689274,True,0.9988505356099896,0.010929488978917025
drift_away,-1,gated,0.11,36,1,1.0,True,0.010929488978917025,False,0.01092948897891699,0.010929488978917025
drift_away,-1,gated,0.11,37,0,0.009889410588135757,False,0.010929488978917025,True,0.9989599216092188,0.009889410588135757
